timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231103124233,10.1.0.2,47478,10.1.0.3,5001,1,35.0-36.0,5370281232,42962249856
20231103124233,10.1.0.2,47488,10.1.0.3,5001,2,35.0-36.0,5153619968,41228959744
20231103124233,10.1.0.2,47504,10.1.0.3,5001,3,35.0-36.0,5333975792,42671806336
20231103124233,10.1.0.2,47508,10.1.0.3,5001,4,35.0-36.0,5117968384,40943747072
20231103124234,10.1.0.2,47478,10.1.0.3,5001,1,36.0-37.0,5448139504,43585116032
20231103124234,10.1.0.2,47488,10.1.0.3,5001,2,36.0-37.0,5344198656,42753589248
20231103124234,10.1.0.2,47504,10.1.0.3,5001,3,36.0-37.0,5432803328,43462426624
20231103124234,10.1.0.2,47508,10.1.0.3,5001,4,36.0-37.0,5240258560,41922068480
20231103124235,10.1.0.2,47478,10.1.0.3,5001,1,37.0-38.0,5438046208,43504369664
20231103124235,10.1.0.2,47488,10.1.0.3,5001,2,37.0-38.0,5324865160,42598921280
20231103124235,10.1.0.2,47504,10.1.0.3,5001,3,37.0-38.0,5421662208,43373297664
20231103124235,10.1.0.2,47508,10.1.0.3,5001,4,37.0-38.0,5239144072,41913152576
20231103124236,10.1.0.2,47478,10.1.0.3,5001,1,38.0-39.0,5483528192,43868225536
20231103124236,10.1.0.2,47488,10.1.0.3,5001,2,38.0-39.0,5282660728,42261285824
20231103124236,10.1.0.2,47504,10.1.0.3,5001,3,38.0-39.0,5362417664,42899341312
20231103124236,10.1.0.2,47508,10.1.0.3,5001,4,38.0-39.0,5287248248,42297985984
20231103124237,10.1.0.2,47478,10.1.0.3,5001,1,39.0-40.0,5421924352,43375394816
20231103124237,10.1.0.2,47488,10.1.0.3,5001,2,39.0-40.0,5196087296,41568698368
20231103124237,10.1.0.2,47504,10.1.0.3,5001,3,39.0-40.0,5398986752,43191894016
20231103124237,10.1.0.2,47508,10.1.0.3,5001,4,39.0-40.0,5174787720,41398301760
20231103124238,10.1.0.2,47478,10.1.0.3,5001,1,40.0-41.0,5246394184,41971153472
20231103124238,10.1.0.2,47488,10.1.0.3,5001,2,40.0-41.0,5131580904,41052647232
20231103124238,10.1.0.2,47504,10.1.0.3,5001,3,40.0-41.0,5206437496,41651499968
20231103124238,10.1.0.2,47508,10.1.0.3,5001,4,40.0-41.0,5051318648,40410549184
20231103124239,10.1.0.2,47478,10.1.0.3,5001,1,41.0-42.0,5318533304,42548266432
20231103124239,10.1.0.2,47488,10.1.0.3,5001,2,41.0-42.0,5176183320,41409466560
20231103124239,10.1.0.2,47504,10.1.0.3,5001,3,41.0-42.0,5306061192,42448489536
20231103124239,10.1.0.2,47508,10.1.0.3,5001,4,41.0-42.0,5114166544,40913332352
20231103124240,10.1.0.2,47478,10.1.0.3,5001,1,42.0-43.0,5346164736,42769317888
20231103124240,10.1.0.2,47488,10.1.0.3,5001,2,42.0-43.0,5090574336,40724594688
20231103124240,10.1.0.2,47504,10.1.0.3,5001,3,42.0-43.0,5334957704,42679661632
20231103124240,10.1.0.2,47508,10.1.0.3,5001,4,42.0-43.0,5188485120,41507880960
20231103124241,10.1.0.2,47478,10.1.0.3,5001,1,43.0-44.0,5498994688,43991957504
20231103124241,10.1.0.2,47488,10.1.0.3,5001,2,43.0-44.0,5283119104,42264952832
20231103124241,10.1.0.2,47504,10.1.0.3,5001,3,43.0-44.0,5578228088,44625824704
20231103124241,10.1.0.2,47508,10.1.0.3,5001,4,43.0-44.0,5201199856,41609598848
20231103124242,10.1.0.2,47478,10.1.0.3,5001,1,44.0-45.0,5368578048,42948624384
20231103124242,10.1.0.2,47488,10.1.0.3,5001,2,44.0-45.0,5237243904,41897951232
20231103124242,10.1.0.2,47504,10.1.0.3,5001,3,44.0-45.0,5268045824,42144366592
20231103124242,10.1.0.2,47508,10.1.0.3,5001,4,44.0-45.0,5210767360,41686138880
20231103124243,10.1.0.2,47478,10.1.0.3,5001,1,45.0-46.0,5483593352,43868746816
20231103124243,10.1.0.2,47488,10.1.0.3,5001,2,45.0-46.0,5277220864,42217766912
20231103124243,10.1.0.2,47504,10.1.0.3,5001,3,45.0-46.0,5309988864,42479910912
20231103124243,10.1.0.2,47508,10.1.0.3,5001,4,45.0-46.0,5243404288,41947234304
20231103124244,10.1.0.2,47478,10.1.0.3,5001,1,46.0-47.0,5313462648,42507701184
20231103124244,10.1.0.2,47488,10.1.0.3,5001,2,46.0-47.0,5142872064,41142976512
20231103124244,10.1.0.2,47504,10.1.0.3,5001,3,46.0-47.0,5220466688,41763733504
20231103124244,10.1.0.2,47508,10.1.0.3,5001,4,46.0-47.0,5125439488,41003515904
20231103124245,10.1.0.2,47478,10.1.0.3,5001,1,47.0-48.0,5449187328,43593498624
20231103124245,10.1.0.2,47488,10.1.0.3,5001,2,47.0-48.0,5309464576,42475716608
20231103124245,10.1.0.2,47504,10.1.0.3,5001,3,47.0-48.0,5438439424,43507515392
20231103124245,10.1.0.2,47508,10.1.0.3,5001,4,47.0-48.0,5314052096,42512416768
20231103124246,10.1.0.2,47478,10.1.0.3,5001,1,48.0-49.0,5407702664,43261621312
20231103124246,10.1.0.2,47488,10.1.0.3,5001,2,48.0-49.0,5391252752,43130022016
20231103124246,10.1.0.2,47504,10.1.0.3,5001,3,48.0-49.0,5422579712,43380637696
20231103124246,10.1.0.2,47508,10.1.0.3,5001,4,48.0-49.0,5306056704,42448453632
20231103124247,10.1.0.2,47478,10.1.0.3,5001,1,49.0-50.0,5588385792,44707086336
20231103124247,10.1.0.2,47488,10.1.0.3,5001,2,49.0-50.0,5389550320,43116402560
20231103124247,10.1.0.2,47504,10.1.0.3,5001,3,49.0-50.0,5516427264,44131418112
20231103124247,10.1.0.2,47508,10.1.0.3,5001,4,49.0-50.0,5291113744,42328909952
20231103124248,10.1.0.2,47478,10.1.0.3,5001,1,50.0-51.0,5449564528,43596516224
20231103124248,10.1.0.2,47488,10.1.0.3,5001,2,50.0-51.0,5386478296,43091826368
20231103124248,10.1.0.2,47504,10.1.0.3,5001,3,50.0-51.0,5315564696,42524517568
20231103124248,10.1.0.2,47508,10.1.0.3,5001,4,50.0-51.0,5188284400,41506275200
20231103124249,10.1.0.2,47478,10.1.0.3,5001,1,51.0-52.0,5560025096,44480200768
20231103124249,10.1.0.2,47488,10.1.0.3,5001,2,51.0-52.0,5339012392,42712099136
20231103124249,10.1.0.2,47504,10.1.0.3,5001,3,51.0-52.0,5426309992,43410479936
20231103124249,10.1.0.2,47508,10.1.0.3,5001,4,51.0-52.0,5292560776,42340486208
20231103124250,10.1.0.2,47478,10.1.0.3,5001,1,52.0-53.0,5546180608,44369444864
20231103124250,10.1.0.2,47488,10.1.0.3,5001,2,52.0-53.0,5358616576,42868932608
20231103124250,10.1.0.2,47504,10.1.0.3,5001,3,52.0-53.0,5506072576,44048580608
20231103124250,10.1.0.2,47508,10.1.0.3,5001,4,52.0-53.0,5364055688,42912445504
20231103124251,10.1.0.2,47478,10.1.0.3,5001,1,53.0-54.0,5623250944,44986007552
20231103124251,10.1.0.2,47488,10.1.0.3,5001,2,53.0-54.0,5286395904,42291167232
20231103124251,10.1.0.2,47504,10.1.0.3,5001,3,53.0-54.0,5459935232,43679481856
20231103124251,10.1.0.2,47508,10.1.0.3,5001,4,53.0-54.0,5222040304,41776322432
20231103124252,10.1.0.2,47478,10.1.0.3,5001,1,54.0-55.0,5453908672,43631269376
20231103124252,10.1.0.2,47488,10.1.0.3,5001,2,54.0-55.0,5204307040,41634456320
20231103124252,10.1.0.2,47504,10.1.0.3,5001,3,54.0-55.0,5465831880,43726655040
20231103124252,10.1.0.2,47508,10.1.0.3,5001,4,54.0-55.0,5328275784,42626206272
20231103124253,10.1.0.2,47478,10.1.0.3,5001,1,55.0-56.0,5460063552,43680508416
20231103124253,10.1.0.2,47488,10.1.0.3,5001,2,55.0-56.0,5178561440,41428491520
20231103124253,10.1.0.2,47504,10.1.0.3,5001,3,55.0-56.0,5431231304,43449850432
20231103124253,10.1.0.2,47508,10.1.0.3,5001,4,55.0-56.0,5292488376,42339907008
20231103124254,10.1.0.2,47478,10.1.0.3,5001,1,56.0-57.0,5429395456,43435163648
20231103124254,10.1.0.2,47488,10.1.0.3,5001,2,56.0-57.0,5234098176,41872785408
20231103124254,10.1.0.2,47504,10.1.0.3,5001,3,56.0-57.0,5427167984,43417343872
20231103124254,10.1.0.2,47508,10.1.0.3,5001,4,56.0-57.0,5212864512,41702916096
20231103124255,10.1.0.2,47478,10.1.0.3,5001,1,57.0-58.0,5664407552,45315260416
20231103124255,10.1.0.2,47488,10.1.0.3,5001,2,57.0-58.0,5395447808,43163582464
20231103124255,10.1.0.2,47504,10.1.0.3,5001,3,57.0-58.0,5431426696,43451413568
20231103124255,10.1.0.2,47508,10.1.0.3,5001,4,57.0-58.0,5227544576,41820356608
20231103124256,10.1.0.2,47478,10.1.0.3,5001,1,58.0-59.0,5445255168,43562041344
20231103124256,10.1.0.2,47488,10.1.0.3,5001,2,58.0-59.0,5316018176,42528145408
20231103124256,10.1.0.2,47504,10.1.0.3,5001,3,58.0-59.0,5488443016,43907544128
20231103124256,10.1.0.2,47508,10.1.0.3,5001,4,58.0-59.0,5323619600,42588956800
20231103124257,10.1.0.2,47478,10.1.0.3,5001,1,59.0-60.0,5667946496,45343571968
20231103124256,10.1.0.2,47488,10.1.0.3,5001,2,59.0-60.0,5316673536,42535387451
20231103124256,10.1.0.2,47488,10.1.0.3,5001,2,0.0-60.0,316610052156,42214706688
20231103124256,10.1.0.2,47508,10.1.0.3,5001,4,59.0-60.0,5195039472,41575865149
20231103124256,10.1.0.2,47508,10.1.0.3,5001,4,0.0-60.0,312606326844,41681103391
20231103124256,10.1.0.2,47504,10.1.0.3,5001,3,59.0-60.0,5482218224,43865597733
20231103124256,10.1.0.2,47504,10.1.0.3,5001,3,0.0-60.0,325009408060,43334717023
20231103124257,10.1.0.2,47478,10.1.0.3,5001,1,0.0-60.0,326935248956,43591166008
